goal_code,indicator_code,country,availability,disaggregation
16,16.7.2,Saudi Arabia,0,Age
16,16.9.1,Saudi Arabia,0,Age
16,16.10.1,Saudi Arabia,0,Age
1,1.1.1,Somalia,1,Age
1,1.2.1,Somalia,0,Age
1,1.2.2,Somalia,0,Age
1,1.3.1,Somalia,0,Age
1,1.4.1,Somalia,0.5,Age
1,1.5.1,Somalia,0.5,Age
2,2.1.2,Somalia,0,Age
2,2.2.1,Somalia,1,Age
2,2.2.2,Somalia,1,Age
17,17.8.1,Somalia,0.5,Age
17,17.19.2,Somalia,0,Age
3,3.1.2,Somalia,0.5,Age
3,3.2.1,Somalia,0.5,Age
3,3.2.2,Somalia,0.5,Age
3,3.3.1,Somalia,1,Age
3,3.3.2,Somalia,0.5,Age
3,3.3.5,Somalia,0.5,Age
3,3.4.2,Somalia,0.5,Age
3,3.5.1,Somalia,0,Age
3,3.5.2,Somalia,1,Age
3,3.6.1,Somalia,0.5,Age
3,3.7.1,Somalia,0,Age
3,3.7.2,Somalia,1,Age
3,3.8.2,Somalia,0,Age
3,3.9.1,Somalia,0.5,Age
3,3.9.2,Somalia,0.5,Age
3,3.9.3,Somalia,0.5,Age
4,4.1.1,Somalia,0,Age
4,4.1.2,Somalia,0,Age
4,4.2.1,Somalia,0,Age
4,4.2.2,Somalia,0,Age
4,4.3.1,Somalia,0,Age
4,4.4.1,Somalia,0,Age
4,4.6.1,Somalia,0,Age
5,5.2.1,Somalia,0,Age
5,5.2.2,Somalia,0,Age
5,5.3.1,Somalia,1,Age
5,5.3.2,Somalia,1,Age
5,5.4.1,Somalia,0.5,Age
5,5.6.1,Somalia,0,Age
5,5.a.1,Somalia,0,Age
5,5.b.1,Somalia,0,Age
8,8.5.1,Somalia,0.5,Age
8,8.5.2,Somalia,0,Age
8,8.6.1,Somalia,0,Age
8,8.7.1,Somalia,0,Age
8,8.10.2,Somalia,1,Age
9,9.2.2,Somalia,0,Age
9,9.5.2,Somalia,0,Age
11,11.1.1,Somalia,0.5,Age
11,11.2.1,Somalia,0,Age
11,11.4.1,Somalia,0,Age
11,11.5.1,Somalia,0.5,Age
11,11.7.1,Somalia,0,Age
11,11.7.2,Somalia,0,Age
10,10.2.1,Somalia,0,Age
10,10.3.1,Somalia,0,Age
10,10.4.2,Somalia,0,Age
10,10.7.1,Somalia,0,Age
10,10.7.4,Somalia,0,Age
12,12.1.1,Somalia,0,Age
12,12.2.1,Somalia,0.5,Age
12,12.3.1,Somalia,0,Age
14,14.5.1,Somalia,0,Age
16,16.1.1,Somalia,0,Age
16,16.1.2,Somalia,0.5,Age
16,16.1.3,Somalia,0,Age
16,16.1.4,Somalia,0,Age
16,16.2.1,Somalia,0,Age
16,16.2.2,Somalia,0,Age
16,16.2.3,Somalia,0,Age
16,16.3.2,Somalia,0,Age
16,16.5.1,Somalia,0,Age
16,16.6.2,Somalia,0,Age
16,16.7.1,Somalia,0,Age
16,16.7.2,Somalia,0,Age
16,16.9.1,Somalia,0.5,Age
16,16.10.1,Somalia,0,Age
1,1.1.1,Sudan,1,Age
1,1.2.1,Sudan,0.5,Age
1,1.2.2,Sudan,0,Age
1,1.3.1,Sudan,0.5,Age
1,1.4.1,Sudan,0.5,Age
1,1.5.1,Sudan,0.5,Age
2,2.1.2,Sudan,0,Age
2,2.2.1,Sudan,1,Age
2,2.2.2,Sudan,1,Age
17,17.8.1,Sudan,0.5,Age
17,17.19.2,Sudan,0,Age
3,3.1.2,Sudan,0.5,Age
3,3.2.1,Sudan,0.5,Age
3,3.2.2,Sudan,0.5,Age
3,3.3.1,Sudan,1,Age
3,3.3.2,Sudan,0.5,Age
3,3.3.5,Sudan,0.5,Age
3,3.4.2,Sudan,0.5,Age
3,3.5.1,Sudan,0,Age
3,3.5.2,Sudan,1,Age
3,3.6.1,Sudan,0.5,Age
3,3.7.1,Sudan,0.5,Age
3,3.7.2,Sudan,1,Age
3,3.8.2,Sudan,0,Age
3,3.9.1,Sudan,0.5,Age
3,3.9.2,Sudan,0.5,Age
3,3.9.3,Sudan,0.5,Age
4,4.1.1,Sudan,1,Age
4,4.1.2,Sudan,0,Age
4,4.2.1,Sudan,0,Age
4,4.2.2,Sudan,0.5,Age
4,4.3.1,Sudan,0.5,Age
4,4.4.1,Sudan,0.5,Age
4,4.6.1,Sudan,1,Age
5,5.2.1,Sudan,0,Age
5,5.2.2,Sudan,0,Age
5,5.3.1,Sudan,1,Age
5,5.3.2,Sudan,1,Age
5,5.4.1,Sudan,0.5,Age
5,5.6.1,Sudan,0,Age
5,5.a.1,Sudan,0,Age
5,5.b.1,Sudan,0.5,Age
8,8.5.1,Sudan,0.5,Age
8,8.5.2,Sudan,1,Age
8,8.6.1,Sudan,1,Age
8,8.7.1,Sudan,1,Age
8,8.10.2,Sudan,1,Age
9,9.2.2,Sudan,0.5,Age
9,9.5.2,Sudan,0,Age
11,11.1.1,Sudan,0.5,Age
11,11.2.1,Sudan,0,Age
11,11.4.1,Sudan,0,Age
11,11.5.1,Sudan,0.5,Age
11,11.7.1,Sudan,0,Age
11,11.7.2,Sudan,0,Age
10,10.2.1,Sudan,0,Age
10,10.3.1,Sudan,0,Age
10,10.4.2,Sudan,0,Age
10,10.7.1,Sudan,0,Age
10,10.7.4,Sudan,0,Age
12,12.1.1,Sudan,0,Age
12,12.2.1,Sudan,0.5,Age
12,12.3.1,Sudan,0,Age
14,14.5.1,Sudan,0.5,Age
16,16.1.1,Sudan,0.5,Age
16,16.1.2,Sudan,0.5,Age
16,16.1.3,Sudan,0,Age
16,16.1.4,Sudan,0,Age
16,16.2.1,Sudan,1,Age
16,16.2.2,Sudan,0,Age
16,16.2.3,Sudan,0,Age
16,16.3.2,Sudan,0.5,Age
16,16.5.1,Sudan,0,Age
16,16.6.2,Sudan,0,Age
16,16.7.1,Sudan,0,Age
16,16.7.2,Sudan,0,Age
16,16.9.1,Sudan,0.5,Age
16,16.10.1,Sudan,0,Age
1,1.1.1,Syria,1,Age
1,1.2.1,Syria,0.5,Age
1,1.2.2,Syria,0,Age
1,1.3.1,Syria,0.5,Age
1,1.4.1,Syria,0.5,Age
1,1.5.1,Syria,0.5,Age
2,2.1.2,Syria,0,Age
2,2.2.1,Syria,1,Age
2,2.2.2,Syria,1,Age
17,17.8.1,Syria,0.5,Age
17,17.19.2,Syria,0.5,Age
3,3.1.2,Syria,0.5,Age
3,3.2.1,Syria,0.5,Age
3,3.2.2,Syria,0.5,Age
3,3.3.1,Syria,0,Age
3,3.3.2,Syria,0.5,Age
3,3.3.5,Syria,0.5,Age
3,3.4.2,Syria,0.5,Age
3,3.5.1,Syria,0,Age
3,3.5.2,Syria,1,Age
3,3.6.1,Syria,0.5,Age
3,3.7.1,Syria,0.5,Age
3,3.7.2,Syria,1,Age
3,3.8.2,Syria,0,Age
3,3.9.1,Syria,0.5,Age
3,3.9.2,Syria,0.5,Age
3,3.9.3,Syria,0.5,Age
4,4.1.1,Syria,1,Age
4,4.1.2,Syria,0,Age
4,4.2.1,Syria,0,Age
4,4.2.2,Syria,0.5,Age
4,4.3.1,Syria,0.5,Age
4,4.4.1,Syria,1,Age
4,4.6.1,Syria,1,Age
5,5.2.1,Syria,0,Age
5,5.2.2,Syria,0,Age
5,5.3.1,Syria,1,Age
5,5.3.2,Syria,0,Age
5,5.4.1,Syria,0.5,Age
5,5.6.1,Syria,0,Age
5,5.a.1,Syria,0,Age
5,5.b.1,Syria,0,Age
8,8.5.1,Syria,0.5,Age
8,8.5.2,Syria,1,Age
8,8.6.1,Syria,0,Age
8,8.7.1,Syria,0,Age
8,8.10.2,Syria,1,Age
9,9.2.2,Syria,0.5,Age
9,9.5.2,Syria,0,Age
11,11.1.1,Syria,0.5,Age
11,11.2.1,Syria,0,Age
11,11.4.1,Syria,0,Age
11,11.5.1,Syria,0.5,Age
11,11.7.1,Syria,0,Age
11,11.7.2,Syria,0,Age
10,10.2.1,Syria,0,Age
10,10.3.1,Syria,0,Age
10,10.4.2,Syria,0,Age
10,10.7.1,Syria,0,Age
10,10.7.4,Syria,0,Age
12,12.1.1,Syria,0,Age
12,12.2.1,Syria,0.5,Age
12,12.3.1,Syria,0,Age
14,14.5.1,Syria,0.5,Age
16,16.1.1,Syria,0.5,Age
16,16.1.2,Syria,0.5,Age
16,16.1.3,Syria,0,Age
16,16.1.4,Syria,0,Age
16,16.2.1,Syria,0,Age
16,16.2.2,Syria,0,Age
16,16.2.3,Syria,0,Age
16,16.3.2,Syria,0,Age
16,16.5.1,Syria,0,Age
16,16.6.2,Syria,0,Age
16,16.7.1,Syria,0,Age
16,16.7.2,Syria,0,Age
16,16.9.1,Syria,0.5,Age
16,16.10.1,Syria,0,Age
1,1.1.1,Tunisia,1,Age
1,1.2.1,Tunisia,0.5,Age
1,1.2.2,Tunisia,0,Age
1,1.3.1,Tunisia,0.5,Age
1,1.4.1,Tunisia,0.5,Age
1,1.5.1,Tunisia,0.5,Age
2,2.1.2,Tunisia,0,Age
2,2.2.1,Tunisia,1,Age
2,2.2.2,Tunisia,1,Age
17,17.8.1,Tunisia,0.5,Age
17,17.19.2,Tunisia,0.5,Age
3,3.1.2,Tunisia,0.5,Age
3,3.2.1,Tunisia,0.5,Age
3,3.2.2,Tunisia,0.5,Age
3,3.3.1,Tunisia,1,Age
3,3.3.2,Tunisia,0.5,Age
3,3.3.5,Tunisia,0.5,Age
3,3.4.2,Tunisia,0.5,Age
3,3.5.1,Tunisia,0,Age
3,3.5.2,Tunisia,1,Age
3,3.6.1,Tunisia,0.5,Age
3,3.7.1,Tunisia,0.5,Age
3,3.7.2,Tunisia,1,Age
3,3.8.2,Tunisia,0.5,Age
3,3.9.1,Tunisia,0.5,Age
3,3.9.2,Tunisia,0.5,Age
3,3.9.3,Tunisia,0.5,Age
4,4.1.1,Tunisia,1,Age
4,4.1.2,Tunisia,0,Age
4,4.2.1,Tunisia,0.5,Age
4,4.2.2,Tunisia,0.5,Age
4,4.3.1,Tunisia,0.5,Age
4,4.4.1,Tunisia,1,Age
4,4.6.1,Tunisia,1,Age
5,5.2.1,Tunisia,0,Age
5,5.2.2,Tunisia,0,Age
5,5.3.1,Tunisia,1,Age
5,5.3.2,Tunisia,0,Age
5,5.4.1,Tunisia,0.5,Age
5,5.6.1,Tunisia,0,Age
5,5.a.1,Tunisia,0,Age
5,5.b.1,Tunisia,0.5,Age
8,8.5.1,Tunisia,0.5,Age
8,8.5.2,Tunisia,1,Age
8,8.6.1,Tunisia,1,Age
8,8.7.1,Tunisia,1,Age
8,8.10.2,Tunisia,1,Age
9,9.2.2,Tunisia,0.5,Age
9,9.5.2,Tunisia,0.5,Age
11,11.1.1,Tunisia,0.5,Age
11,11.2.1,Tunisia,0,Age
11,11.4.1,Tunisia,0,Age
11,11.5.1,Tunisia,0.5,Age
11,11.7.1,Tunisia,0,Age
11,11.7.2,Tunisia,0,Age
10,10.2.1,Tunisia,0,Age
10,10.3.1,Tunisia,0,Age
10,10.4.2,Tunisia,0,Age
10,10.7.1,Tunisia,0,Age
10,10.7.4,Tunisia,0,Age
12,12.1.1,Tunisia,0.5,Age
12,12.2.1,Tunisia,0.5,Age
12,12.3.1,Tunisia,0,Age
14,14.5.1,Tunisia,0.5,Age
16,16.1.1,Tunisia,0.5,Age
16,16.1.2,Tunisia,0.5,Age
16,16.1.3,Tunisia,0,Age
16,16.1.4,Tunisia,0,Age
16,16.2.1,Tunisia,1,Age
16,16.2.2,Tunisia,1,Age
16,16.2.3,Tunisia,0,Age
16,16.3.2,Tunisia,0,Age
16,16.5.1,Tunisia,0,Age
16,16.6.2,Tunisia,0,Age
16,16.7.1,Tunisia,0,Age
16,16.7.2,Tunisia,0,Age
16,16.9.1,Tunisia,0.5,Age
16,16.10.1,Tunisia,0,Age
1,1.1.1,United Arab Emirates,0,Age
1,1.2.1,United Arab Emirates,0,Age
1,1.2.2,United Arab Emirates,0,Age
1,1.3.1,United Arab Emirates,0,Age
1,1.4.1,United Arab Emirates,0.5,Age
1,1.5.1,United Arab Emirates,0,Age
2,2.1.2,United Arab Emirates,0,Age
2,2.2.1,United Arab Emirates,0,Age
2,2.2.2,United Arab Emirates,1,Age
17,17.8.1,United Arab Emirates,0.5,Age
17,17.19.2,United Arab Emirates,0.5,Age
3,3.1.2,United Arab Emirates,0.5,Age
3,3.2.1,United Arab Emirates,0.5,Age
3,3.2.2,United Arab Emirates,0.5,Age
3,3.3.1,United Arab Emirates,0,Age
3,3.3.2,United Arab Emirates,0.5,Age
3,3.3.5,United Arab Emirates,0.5,Age
3,3.4.2,United Arab Emirates,0.5,Age
3,3.5.1,United Arab Emirates,0,Age
3,3.5.2,United Arab Emirates,1,Age
3,3.6.1,United Arab Emirates,0.5,Age
3,3.7.1,United Arab Emirates,0,Age
3,3.7.2,United Arab Emirates,1,Age
3,3.8.2,United Arab Emirates,0,Age
3,3.9.1,United Arab Emirates,0.5,Age
3,3.9.2,United Arab Emirates,0.5,Age
3,3.9.3,United Arab Emirates,0.5,Age
4,4.1.1,United Arab Emirates,1,Age
4,4.1.2,United Arab Emirates,0,Age
4,4.2.1,United Arab Emirates,0,Age
4,4.2.2,United Arab Emirates,0.5,Age
4,4.3.1,United Arab Emirates,0,Age
4,4.4.1,United Arab Emirates,1,Age
4,4.6.1,United Arab Emirates,1,Age
5,5.2.1,United Arab Emirates,0,Age
5,5.2.2,United Arab Emirates,0,Age
5,5.3.1,United Arab Emirates,0,Age
5,5.3.2,United Arab Emirates,0,Age
5,5.4.1,United Arab Emirates,0.5,Age
5,5.6.1,United Arab Emirates,0,Age
5,5.a.1,United Arab Emirates,0,Age
5,5.b.1,United Arab Emirates,0.5,Age
8,8.5.1,United Arab Emirates,0.5,Age
8,8.5.2,United Arab Emirates,1,Age
8,8.6.1,United Arab Emirates,1,Age
8,8.7.1,United Arab Emirates,0,Age
8,8.10.2,United Arab Emirates,1,Age
9,9.2.2,United Arab Emirates,0.5,Age
9,9.5.2,United Arab Emirates,0.5,Age
11,11.1.1,United Arab Emirates,0.5,Age
11,11.2.1,United Arab Emirates,0,Age
11,11.4.1,United Arab Emirates,0,Age
11,11.5.1,United Arab Emirates,0,Age
11,11.7.1,United Arab Emirates,0,Age
11,11.7.2,United Arab Emirates,0,Age
10,10.2.1,United Arab Emirates,0,Age
10,10.3.1,United Arab Emirates,0,Age
10,10.4.2,United Arab Emirates,0,Age
10,10.7.1,United Arab Emirates,0,Age
10,10.7.4,United Arab Emirates,0,Age
12,12.1.1,United Arab Emirates,0.5,Age
12,12.2.1,United Arab Emirates,0.5,Age
12,12.3.1,United Arab Emirates,0,Age
14,14.5.1,United Arab Emirates,0.5,Age
16,16.1.1,United Arab Emirates,0.5,Age
16,16.1.2,United Arab Emirates,0,Age
16,16.1.3,United Arab Emirates,0,Age
16,16.1.4,United Arab Emirates,0,Age
16,16.2.1,United Arab Emirates,0,Age
16,16.2.2,United Arab Emirates,0.5,Age
16,16.2.3,United Arab Emirates,0,Age
16,16.3.2,United Arab Emirates,0.5,Age
16,16.5.1,United Arab Emirates,0,Age
16,16.6.2,United Arab Emirates,0,Age
16,16.7.1,United Arab Emirates,0,Age
16,16.7.2,United Arab Emirates,0,Age
16,16.9.1,United Arab Emirates,0.5,Age
16,16.10.1,United Arab Emirates,0,Age
1,1.1.1,Yemen,1,Age
1,1.2.1,Yemen,0.5,Age
1,1.2.2,Yemen,0,Age
1,1.3.1,Yemen,0.5,Age
1,1.4.1,Yemen,0.5,Age
1,1.5.1,Yemen,0.5,Age
2,2.1.2,Yemen,0,Age
2,2.2.1,Yemen,1,Age
2,2.2.2,Yemen,1,Age
17,17.8.1,Yemen,0.5,Age
17,17.19.2,Yemen,0.5,Age
3,3.1.2,Yemen,0.5,Age
3,3.2.1,Yemen,0.5,Age
3,3.2.2,Yemen,0.5,Age
3,3.3.1,Yemen,0,Age
3,3.3.2,Yemen,0.5,Age
3,3.3.5,Yemen,0.5,Age
3,3.4.2,Yemen,0.5,Age
3,3.5.1,Yemen,0,Age
3,3.5.2,Yemen,1,Age
3,3.6.1,Yemen,0.5,Age
3,3.7.1,Yemen,0.5,Age
3,3.7.2,Yemen,1,Age
3,3.8.2,Yemen,0.5,Age
3,3.9.1,Yemen,0.5,Age
3,3.9.2,Yemen,0.5,Age
3,3.9.3,Yemen,0.5,Age
4,4.1.1,Yemen,1,Age
4,4.1.2,Yemen,0,Age
4,4.2.1,Yemen,0,Age
4,4.2.2,Yemen,0.5,Age
4,4.3.1,Yemen,0.5,Age
4,4.4.1,Yemen,0,Age
4,4.6.1,Yemen,1,Age
5,5.2.1,Yemen,0,Age
5,5.2.2,Yemen,0,Age
5,5.3.1,Yemen,1,Age
5,5.3.2,Yemen,1,Age
5,5.4.1,Yemen,0.5,Age
5,5.6.1,Yemen,0,Age
5,5.a.1,Yemen,0,Age
5,5.b.1,Yemen,0,Age
8,8.5.1,Yemen,0.5,Age
8,8.5.2,Yemen,1,Age
8,8.6.1,Yemen,1,Age
8,8.7.1,Yemen,0,Age
8,8.10.2,Yemen,1,Age
9,9.2.2,Yemen,0.5,Age
9,9.5.2,Yemen,0,Age
11,11.1.1,Yemen,0.5,Age
11,11.2.1,Yemen,0,Age
11,11.4.1,Yemen,0,Age
11,11.5.1,Yemen,0.5,Age
11,11.7.1,Yemen,0,Age
11,11.7.2,Yemen,0,Age
10,10.2.1,Yemen,0,Age
10,10.3.1,Yemen,0,Age
10,10.4.2,Yemen,0,Age
10,10.7.1,Yemen,0,Age
10,10.7.4,Yemen,0,Age
12,12.1.1,Yemen,0.5,Age
12,12.2.1,Yemen,0.5,Age
12,12.3.1,Yemen,0,Age
14,14.5.1,Yemen,0.5,Age
16,16.1.1,Yemen,0.5,Age
16,16.1.2,Yemen,0.5,Age
16,16.1.3,Yemen,0,Age
16,16.1.4,Yemen,0,Age
16,16.2.1,Yemen,0,Age
16,16.2.2,Yemen,0.5,Age
16,16.2.3,Yemen,0,Age
16,16.3.2,Yemen,0,Age
16,16.5.1,Yemen,0,Age
16,16.6.2,Yemen,0,Age
16,16.7.1,Yemen,0,Age
16,16.7.2,Yemen,0,Age
16,16.9.1,Yemen,0.5,Age
16,16.10.1,Yemen,0,Age
1,1.3.1,Algeria,0.5,Disabilities
1,1.5.1,Algeria,0.5,Disabilities
2,2.1.2,Algeria,0,Disabilities
17,17.19.2,Algeria,0.5,Disabilities
5,5.2.1,Algeria,0,Disabilities
5,5.2.2,Algeria,0,Disabilities
8,8.5.1,Algeria,0.5,Disabilities
8,8.5.2,Algeria,0.5,Disabilities
11,11.1.1,Algeria,0.5,Disabilities
11,11.2.1,Algeria,0,Disabilities
11,11.5.1,Algeria,0.5,Disabilities
11,11.7.1,Algeria,0,Disabilities
11,11.7.2,Algeria,0,Disabilities
10,10.2.1,Algeria,0,Disabilities
10,10.3.1,Algeria,0,Disabilities
10,10.4.2,Algeria,0,Disabilities
16,16.3.3,Algeria,0,Disabilities
16,16.6.2,Algeria,0,Disabilities
16,16.7.1,Algeria,0,Disabilities
16,16.7.2,Algeria,0,Disabilities
1,1.3.1,Bahrain,0.5,Disabilities
1,1.5.1,Bahrain,0,Disabilities
2,2.1.2,Bahrain,0,Disabilities
17,17.19.2,Bahrain,0.5,Disabilities
5,5.2.1,Bahrain,0,Disabilities
5,5.2.2,Bahrain,0,Disabilities
8,8.5.1,Bahrain,0.5,Disabilities
8,8.5.2,Bahrain,0.5,Disabilities
11,11.1.1,Bahrain,0.5,Disabilities
11,11.2.1,Bahrain,0,Disabilities
11,11.5.1,Bahrain,0,Disabilities
11,11.7.1,Bahrain,0,Disabilities
11,11.7.2,Bahrain,0,Disabilities
10,10.2.1,Bahrain,0,Disabilities
10,10.3.1,Bahrain,0,Disabilities
10,10.4.2,Bahrain,0,Disabilities
16,16.3.3,Bahrain,0,Disabilities
16,16.6.2,Bahrain,0,Disabilities
16,16.7.1,Bahrain,0,Disabilities
16,16.7.2,Bahrain,0,Disabilities
1,1.3.1,Comoros,0.5,Disabilities
1,1.5.1,Comoros,0.5,Disabilities
2,2.1.2,Comoros,0,Disabilities
17,17.19.2,Comoros,0,Disabilities
5,5.2.1,Comoros,0.5,Disabilities
5,5.2.2,Comoros,0,Disabilities
8,8.5.1,Comoros,0.5,Disabilities
8,8.5.2,Comoros,0.5,Disabilities
11,11.1.1,Comoros,0.5,Disabilities
11,11.2.1,Comoros,0,Disabilities
11,11.5.1,Comoros,0.5,Disabilities
11,11.7.1,Comoros,0,Disabilities
11,11.7.2,Comoros,0,Disabilities
10,10.2.1,Comoros,0,Disabilities
10,10.3.1,Comoros,0,Disabilities
10,10.4.2,Comoros,0,Disabilities
16,16.3.3,Comoros,0,Disabilities
16,16.6.2,Comoros,0,Disabilities
16,16.7.1,Comoros,0,Disabilities
16,16.7.2,Comoros,0,Disabilities
1,1.3.1,Djibouti,0.5,Disabilities
1,1.5.1,Djibouti,0.5,Disabilities
2,2.1.2,Djibouti,0,Disabilities
17,17.19.2,Djibouti,0.5,Disabilities
5,5.2.1,Djibouti,0,Disabilities
5,5.2.2,Djibouti,0,Disabilities
8,8.5.1,Djibouti,0.5,Disabilities
8,8.5.2,Djibouti,0,Disabilities
11,11.1.1,Djibouti,0.5,Disabilities
11,11.2.1,Djibouti,0,Disabilities
11,11.5.1,Djibouti,0.5,Disabilities
11,11.7.1,Djibouti,0,Disabilities
11,11.7.2,Djibouti,0,Disabilities
10,10.2.1,Djibouti,0,Disabilities
10,10.3.1,Djibouti,0,Disabilities
10,10.4.2,Djibouti,0,Disabilities
16,16.3.3,Djibouti,0,Disabilities
16,16.6.2,Djibouti,0,Disabilities
16,16.7.1,Djibouti,0,Disabilities
16,16.7.2,Djibouti,0,Disabilities
1,1.3.1,Egypt,0.5,Disabilities
1,1.5.1,Egypt,0.5,Disabilities
2,2.1.2,Egypt,0.5,Disabilities
17,17.19.2,Egypt,0.5,Disabilities
5,5.2.1,Egypt,0.5,Disabilities
5,5.2.2,Egypt,0,Disabilities
8,8.5.1,Egypt,0.5,Disabilities
8,8.5.2,Egypt,1,Disabilities
11,11.1.1,Egypt,0.5,Disabilities
11,11.2.1,Egypt,0,Disabilities
11,11.5.1,Egypt,0.5,Disabilities
11,11.7.1,Egypt,0,Disabilities
11,11.7.2,Egypt,0,Disabilities
10,10.2.1,Egypt,0,Disabilities
10,10.3.1,Egypt,0,Disabilities
10,10.4.2,Egypt,0,Disabilities
16,16.3.3,Egypt,0,Disabilities
16,16.6.2,Egypt,0,Disabilities
16,16.7.1,Egypt,0,Disabilities
16,16.7.2,Egypt,0,Disabilities
1,1.3.1,Iraq,0.5,Disabilities
1,1.5.1,Iraq,0.5,Disabilities
2,2.1.2,Iraq,0,Disabilities
17,17.19.2,Iraq,0.5,Disabilities
5,5.2.1,Iraq,0,Disabilities
5,5.2.2,Iraq,0,Disabilities
8,8.5.1,Iraq,0.5,Disabilities
8,8.5.2,Iraq,0.5,Disabilities
11,11.1.1,Iraq,0.5,Disabilities
11,11.2.1,Iraq,0,Disabilities
11,11.5.1,Iraq,0.5,Disabilities
11,11.7.1,Iraq,0,Disabilities
11,11.7.2,Iraq,0,Disabilities
10,10.2.1,Iraq,0,Disabilities
10,10.3.1,Iraq,0,Disabilities
10,10.4.2,Iraq,0,Disabilities
16,16.3.3,Iraq,0,Disabilities
16,16.6.2,Iraq,0,Disabilities
16,16.7.1,Iraq,0,Disabilities
16,16.7.2,Iraq,0,Disabilities
1,1.3.1,Jordan,0.5,Disabilities
1,1.5.1,Jordan,0.5,Disabilities
2,2.1.2,Jordan,0,Disabilities
17,17.19.2,Jordan,0.5,Disabilities
5,5.2.1,Jordan,0.5,Disabilities
5,5.2.2,Jordan,0,Disabilities
8,8.5.1,Jordan,0.5,Disabilities
8,8.5.2,Jordan,0.5,Disabilities
11,11.1.1,Jordan,0.5,Disabilities
11,11.2.1,Jordan,0,Disabilities
11,11.5.1,Jordan,0.5,Disabilities
11,11.7.1,Jordan,0,Disabilities
11,11.7.2,Jordan,0,Disabilities
10,10.2.1,Jordan,0,Disabilities
10,10.3.1,Jordan,0,Disabilities
10,10.4.2,Jordan,0,Disabilities
16,16.3.3,Jordan,0,Disabilities
16,16.6.2,Jordan,0,Disabilities
16,16.7.1,Jordan,0,Disabilities
16,16.7.2,Jordan,0,Disabilities
1,1.3.1,Kuwait,0.5,Disabilities
1,1.5.1,Kuwait,0.5,Disabilities
2,2.1.2,Kuwait,0,Disabilities
17,17.19.2,Kuwait,0.5,Disabilities
5,5.2.1,Kuwait,0,Disabilities
5,5.2.2,Kuwait,0,Disabilities
8,8.5.1,Kuwait,0.5,Disabilities
8,8.5.2,Kuwait,0.5,Disabilities
11,11.1.1,Kuwait,0.5,Disabilities
11,11.2.1,Kuwait,0,Disabilities
11,11.5.1,Kuwait,0.5,Disabilities
11,11.7.1,Kuwait,0,Disabilities
11,11.7.2,Kuwait,0,Disabilities
10,10.2.1,Kuwait,0,Disabilities
10,10.3.1,Kuwait,0,Disabilities
10,10.4.2,Kuwait,0,Disabilities
16,16.3.3,Kuwait,0,Disabilities
16,16.6.2,Kuwait,0,Disabilities
16,16.7.1,Kuwait,0,Disabilities
16,16.7.2,Kuwait,0,Disabilities
1,1.3.1,Lebanon,0.5,Disabilities
1,1.5.1,Lebanon,0.5,Disabilities
2,2.1.2,Lebanon,0,Disabilities
17,17.19.2,Lebanon,0.5,Disabilities
5,5.2.1,Lebanon,0,Disabilities
5,5.2.2,Lebanon,0,Disabilities
8,8.5.1,Lebanon,0.5,Disabilities
8,8.5.2,Lebanon,0.5,Disabilities
11,11.1.1,Lebanon,0.5,Disabilities
11,11.2.1,Lebanon,0,Disabilities
11,11.5.1,Lebanon,0.5,Disabilities
11,11.7.1,Lebanon,0,Disabilities
11,11.7.2,Lebanon,0,Disabilities
10,10.2.1,Lebanon,0,Disabilities
10,10.3.1,Lebanon,0,Disabilities
10,10.4.2,Lebanon,0,Disabilities
16,16.3.3,Lebanon,0,Disabilities
16,16.6.2,Lebanon,0,Disabilities
16,16.7.1,Lebanon,0,Disabilities
16,16.7.2,Lebanon,0,Disabilities
1,1.3.1,Libya,0.5,Disabilities
1,1.5.1,Libya,0,Disabilities
2,2.1.2,Libya,0,Disabilities
17,17.19.2,Libya,0,Disabilities
5,5.2.1,Libya,0,Disabilities
5,5.2.2,Libya,0,Disabilities
8,8.5.1,Libya,0.5,Disabilities
8,8.5.2,Libya,0.5,Disabilities
11,11.1.1,Libya,0.5,Disabilities
11,11.2.1,Libya,0,Disabilities
11,11.5.1,Libya,0,Disabilities
11,11.7.1,Libya,0,Disabilities
11,11.7.2,Libya,0,Disabilities
10,10.2.1,Libya,0,Disabilities
10,10.3.1,Libya,0,Disabilities
10,10.4.2,Libya,0,Disabilities
16,16.3.3,Libya,0,Disabilities
16,16.6.2,Libya,0,Disabilities
16,16.7.1,Libya,0,Disabilities
16,16.7.2,Libya,0,Disabilities
1,1.3.1,Mauritania,0.5,Disabilities
1,1.5.1,Mauritania,0.5,Disabilities
2,2.1.2,Mauritania,0,Disabilities
17,17.19.2,Mauritania,0,Disabilities
5,5.2.1,Mauritania,0,Disabilities
5,5.2.2,Mauritania,0,Disabilities
8,8.5.1,Mauritania,0.5,Disabilities
8,8.5.2,Mauritania,0.5,Disabilities
11,11.1.1,Mauritania,0.5,Disabilities
11,11.2.1,Mauritania,0,Disabilities
11,11.5.1,Mauritania,0.5,Disabilities
11,11.7.1,Mauritania,0,Disabilities
11,11.7.2,Mauritania,0,Disabilities
10,10.2.1,Mauritania,0,Disabilities
10,10.3.1,Mauritania,0,Disabilities
10,10.4.2,Mauritania,0,Disabilities
16,16.3.3,Mauritania,0,Disabilities
16,16.6.2,Mauritania,0,Disabilities
16,16.7.1,Mauritania,0,Disabilities
